,flow_cfs
2004-04-14,4441.0
2004-04-15,4047.0
2004-04-16,3315.0
2004-04-17,2610.0
2004-04-18,2956.0
2004-04-19,3424.0
2004-04-20,2321.0
2004-04-21,2026.0
2004-04-22,2290.0
2004-04-23,2898.0
2004-04-24,3518.0
2004-04-25,4285.0
2004-04-26,5266.0
2004-04-27,6551.0
2004-04-28,7075.0
2004-04-29,5920.0
2004-04-30,5498.0
2004-05-01,5621.0
2004-05-02,7599.0
2004-05-03,8542.0
2004-05-04,8536.0
2004-05-05,8246.0
2004-05-06,7454.0
2004-05-07,5768.0
2004-05-08,6150.0
2004-05-09,5724.0
2004-05-10,5402.0
2004-05-11,4835.0
2004-05-12,3508.0
2004-05-13,4026.0
2004-05-14,4912.0
2004-05-15,4465.0
2004-05-16,4780.0
2004-05-17,4784.0
2004-05-18,4384.0
2004-05-19,3922.0
2004-05-20,3725.0
2004-05-21,3930.0
2004-05-22,3286.0
2004-05-23,2927.0
2004-05-24,3894.0
2004-05-25,2980.0
2004-05-26,3622.0
2004-05-27,3723.0
2004-05-28,6386.0
2004-05-29,7171.0
2004-05-30,4373.0
2004-05-31,4570.0
2004-06-01,4203.0
2004-06-02,4174.0
2004-06-03,4942.0
2004-06-04,4219.0
2004-06-05,4412.0
2004-06-06,3796.0
2004-06-07,3715.0
2004-06-08,3597.0
2004-06-09,2675.0
2004-06-10,1663.0
2004-06-11,2007.0
2004-06-12,1937.0
2004-06-13,2202.0
2004-06-14,2503.0
2004-06-15,2622.0
2004-06-16,3011.0
2004-06-17,2571.0
2004-06-18,2269.0
2004-06-19,1852.0
2004-06-20,1975.0
2004-06-21,1398.0
2004-06-22,1962.0
2004-06-23,1045.0
2004-06-24,1644.0
2004-06-25,1288.0
2004-06-26,1583.0
2004-06-27,796.0
2004-06-28,1211.0
2004-06-29,1012.0
2004-06-30,1163.0
2004-07-01,75.0
2004-07-02,75.0
2004-07-03,75.0
2004-07-04,75.0
2004-07-05,75.0
2004-07-06,75.0
2004-07-07,75.0
2004-07-08,75.0
2004-07-09,75.0
2004-07-10,75.0
2004-07-11,75.0
2004-07-12,75.0
2004-07-13,75.0
2004-07-14,75.0
2004-07-15,75.0
2004-07-16,75.0
2004-07-17,75.0
2004-07-18,75.0
2004-07-19,75.0
2004-07-20,75.0
2004-07-21,75.0
2004-07-22,75.0
2004-07-23,75.0
2004-07-24,75.0
2004-07-25,75.0
2004-07-26,75.0
2004-07-27,75.0
2004-07-28,75.0
2004-07-29,75.0
2004-07-30,75.0
2004-07-31,75.0
2004-08-01,75.0
2004-08-02,75.0
2004-08-03,75.0
2004-08-04,75.0
2004-08-05,75.0
2004-08-06,75.0
2004-08-07,75.0
2004-08-08,75.0
2004-08-09,75.0
2004-08-10,75.0
2004-08-11,75.0
2004-08-12,75.0
2004-08-13,75.0
2004-08-14,75.0
2004-08-15,75.0
2004-08-16,75.0
2004-08-17,75.0
2004-08-18,75.0
2004-08-19,75.0
2004-08-20,75.0
2004-08-21,75.0
2004-08-22,75.0
2004-08-23,75.0
2004-08-24,75.0
2004-08-25,75.0
2004-08-26,75.0
2004-08-27,75.0
2004-08-28,75.0
2004-08-29,75.0
2004-08-30,75.0
2004-08-31,75.0
2004-09-01,75.0
2004-09-02,75.0
2004-09-03,75.0
2004-09-04,75.0
2004-09-05,75.0
2004-09-06,75.0
2004-09-07,75.0
2004-09-08,75.0
2004-09-09,75.0
2004-09-10,75.0
2004-09-11,75.0
2004-09-12,75.0
2004-09-13,75.0
2004-09-14,75.0
2004-09-15,75.0
2004-09-16,75.0
2004-09-17,75.0
2004-09-18,75.0
2004-09-19,75.0
2004-09-20,75.0
2004-09-21,75.0
2004-09-22,75.0
2004-09-23,75.0
2004-09-24,75.0
2004-09-25,75.0
2004-09-26,75.0
2004-09-27,75.0
2004-09-28,75.0
2004-09-29,75.0
2004-09-30,75.0
2004-10-01,300.0
2004-10-02,300.0
2004-10-03,300.0
2004-10-04,300.0
2004-10-05,300.0
2004-10-06,300.0
2004-10-07,300.0
2004-10-08,300.0
2004-10-09,300.0
2004-10-10,300.0
2004-10-11,300.0
2004-10-12,300.0
2004-10-13,300.0
2004-10-14,300.0
2004-10-15,300.0
2004-10-16,507.5508607
2004-10-17,507.5508607
2004-10-18,507.5508607
2004-10-19,300.0
2004-10-20,300.0
2004-10-21,300.0
2004-10-22,300.0
2004-10-23,300.0
2004-10-24,300.0
2004-10-25,300.0
2004-10-26,300.0
2004-10-27,300.0
2004-10-28,300.0
2004-10-29,300.0
2004-10-30,300.0
2004-10-31,300.0
2004-11-01,300.0
2004-11-02,300.0
2004-11-03,300.0
2004-11-04,300.0
2004-11-05,300.0
2004-11-06,300.0
2004-11-07,300.0
2004-11-08,300.0
2004-11-09,300.0
2004-11-10,300.0
2004-11-11,300.0
2004-11-12,300.0
2004-11-13,300.0
2004-11-14,300.0
2004-11-15,300.0
2004-11-16,300.0
2004-11-17,300.0
2004-11-18,300.0
2004-11-19,300.0
2004-11-20,300.0
2004-11-21,300.0
2004-11-22,300.0
2004-11-23,300.0
2004-11-24,300.0
2004-11-25,300.0
2004-11-26,300.0
2004-11-27,300.0
2004-11-28,300.0
2004-11-29,300.0
2004-11-30,300.0
2004-12-01,300.0
2004-12-02,300.0
2004-12-03,300.0
2004-12-04,300.0
2004-12-05,300.0
2004-12-06,300.0
2004-12-07,300.0
2004-12-08,300.0
2004-12-09,300.0
2004-12-10,300.0
2004-12-11,300.0
2004-12-12,300.0
2004-12-13,300.0
2004-12-14,300.0
2004-12-15,300.0
2004-12-16,300.0
2004-12-17,300.0
2004-12-18,300.0
2004-12-19,300.0
2004-12-20,300.0
2004-12-21,300.0
2004-12-22,300.0
2004-12-23,300.0
2004-12-24,300.0
2004-12-25,300.0
2004-12-26,300.0
2004-12-27,300.0
2004-12-28,300.0
2004-12-29,300.0
2004-12-30,300.0
2004-12-31,300.0
2005-01-01,300.0
2005-01-02,300.0
2005-01-03,300.0
2005-01-04,300.0
2005-01-05,300.0
2005-01-06,300.0
2005-01-07,300.0
2005-01-08,300.0
2005-01-09,300.0
2005-01-10,300.0
2005-01-11,300.0
2005-01-12,300.0
2005-01-13,300.0
2005-01-14,300.0
2005-01-15,300.0
2005-01-16,300.0
2005-01-17,300.0
2005-01-18,300.0
2005-01-19,300.0
2005-01-20,300.0
2005-01-21,300.0
2005-01-22,300.0
2005-01-23,300.0
2005-01-24,300.0
2005-01-25,300.0
2005-01-26,300.0
2005-01-27,300.0
2005-01-28,300.0
2005-01-29,300.0
2005-01-30,300.0
2005-01-31,300.0
2005-02-01,2376.0
2005-02-02,2485.0
2005-02-03,1998.0
2005-02-04,2688.0
2005-02-05,2148.0
2005-02-06,1559.0
2005-02-07,1824.0
2005-02-08,1692.0
2005-02-09,2074.0
2005-02-10,1621.0
2005-02-11,1304.0
2005-02-12,2699.0
2005-02-13,1721.0
2005-02-14,2293.0
2005-02-15,3166.0
2005-02-16,6524.0
2005-02-17,4423.0
2005-02-18,4708.0
2005-02-19,6530.0
2005-02-20,8393.0
2005-02-21,5462.0
2005-02-22,4641.0
2005-02-23,4194.0
2005-02-24,3585.0
2005-02-25,2946.0
2005-02-26,3302.0
2005-02-27,3218.0
2005-02-28,4543.0
2005-03-01,3483.0
2005-03-02,3621.0
2005-03-03,3534.0
2005-03-04,3518.0
2005-03-05,2899.0
2005-03-06,3032.0
2005-03-07,2553.0
2005-03-08,3519.0
2005-03-09,3752.0
2005-03-10,4623.0
2005-03-11,4599.0
2005-03-12,5054.0
2005-03-13,4999.0
2005-03-14,4645.0
2005-03-15,4101.0
2005-03-16,2947.0
2005-03-17,3351.0
2005-03-18,2684.0
2005-03-19,4466.0
2005-03-20,5005.0
2005-03-21,5106.0
2005-03-22,12259.0
2005-03-23,15564.0
2005-03-24,8008.0
2005-03-25,5430.0
2005-03-26,4969.0
2005-03-27,5513.0
2005-03-28,9535.0
2005-03-29,6388.0
2005-03-30,5218.0
2005-03-31,4668.0
2005-04-01,4766.0
2005-04-02,4968.0
2005-04-03,4884.0
2005-04-04,4769.0
2005-04-05,4380.0
2005-04-06,5121.0
2005-04-07,6088.0
2005-04-08,5178.0
2005-04-09,5181.0
2005-04-10,4226.0
2005-04-11,4719.0
2005-04-12,4972.0
2005-04-13,4995.0
2005-04-14,4441.0
2005-04-15,4575.0
2005-04-16,5452.0
2005-04-17,6232.0
2005-04-18,6595.0
2005-04-19,5942.0
2005-04-20,4977.0
2005-04-21,3904.0
2005-04-22,4796.0
2005-04-23,4631.0
2005-04-24,4767.0
2005-04-25,4078.0
2005-04-26,5304.0
2005-04-27,6114.0
2005-04-28,6230.0
2005-04-29,5222.0
2005-04-30,6056.0
2005-05-01,7341.0
2005-05-02,6789.0
2005-05-03,7117.0
2005-05-04,7858.0
2005-05-05,10951.0
2005-05-06,7951.0
2005-05-07,6298.0
2005-05-08,7368.0
2005-05-09,15366.0
2005-05-10,8434.0
2005-05-11,7021.0
2005-05-12,7078.0
2005-05-13,8228.0
2005-05-14,10022.0
2005-05-15,12151.0
2005-05-16,29834.0
2005-05-17,16763.0
2005-05-18,15368.0
2005-05-19,16662.0
2005-05-20,19089.0
2005-05-21,17760.0
2005-05-22,17302.0
2005-05-23,18792.0
2005-05-24,17820.0
2005-05-25,17215.0
2005-05-26,22172.0
2005-05-27,20266.0
2005-05-28,19844.0
2005-05-29,16153.0
2005-05-30,13038.0
2005-05-31,15074.0
2005-06-01,15936.0
2005-06-02,13398.0
2005-06-03,13003.0
2005-06-04,12307.0
2005-06-05,12211.0
2005-06-06,10616.0
2005-06-07,7793.0
2005-06-08,7770.0
2005-06-09,7581.0
2005-06-10,8669.0
2005-06-11,10013.0
2005-06-12,9986.0
2005-06-13,11341.0
2005-06-14,13006.0
2005-06-15,12968.0
2005-06-16,12299.0
2005-06-17,9604.0
2005-06-18,6813.0
2005-06-19,6766.0
2005-06-20,7675.0
2005-06-21,8966.0
2005-06-22,8977.0
2005-06-23,9584.0
2005-06-24,9140.0
2005-06-25,8116.0
2005-06-26,7744.0
2005-06-27,8125.0
2005-06-28,6874.0
2005-06-29,8500.0
2005-06-30,8802.0
2005-07-01,250.0
2005-07-02,250.0
2005-07-03,250.0
2005-07-04,250.0
2005-07-05,250.0
2005-07-06,250.0
2005-07-07,250.0
2005-07-08,250.0
2005-07-09,250.0
2005-07-10,250.0
2005-07-11,250.0
2005-07-12,250.0
2005-07-13,250.0
2005-07-14,250.0
2005-07-15,250.0
2005-07-16,250.0
2005-07-17,250.0
2005-07-18,250.0
2005-07-19,250.0
2005-07-20,250.0
2005-07-21,250.0
2005-07-22,250.0
2005-07-23,250.0
2005-07-24,250.0
2005-07-25,250.0
2005-07-26,250.0
2005-07-27,250.0
2005-07-28,250.0
2005-07-29,250.0
2005-07-30,250.0
2005-07-31,250.0
2005-08-01,250.0
2005-08-02,250.0
2005-08-03,250.0
2005-08-04,250.0
2005-08-05,250.0
2005-08-06,250.0
2005-08-07,250.0
2005-08-08,250.0
2005-08-09,250.0
2005-08-10,250.0
2005-08-11,250.0
2005-08-12,250.0
2005-08-13,250.0
2005-08-14,250.0
2005-08-15,250.0
2005-08-16,250.0
2005-08-17,250.0
2005-08-18,250.0
2005-08-19,250.0
2005-08-20,250.0
2005-08-21,250.0
2005-08-22,250.0
2005-08-23,250.0
2005-08-24,250.0
2005-08-25,250.0
2005-08-26,250.0
2005-08-27,250.0
2005-08-28,250.0
2005-08-29,250.0
2005-08-30,250.0
2005-08-31,250.0
2005-09-01,250.0
2005-09-02,250.0
2005-09-03,250.0
2005-09-04,250.0
2005-09-05,250.0
2005-09-06,250.0
2005-09-07,250.0
2005-09-08,250.0
2005-09-09,250.0
2005-09-10,250.0
2005-09-11,250.0
2005-09-12,250.0
2005-09-13,250.0
2005-09-14,250.0
2005-09-15,250.0
2005-09-16,250.0
2005-09-17,250.0
2005-09-18,250.0
2005-09-19,250.0
2005-09-20,250.0
2005-09-21,250.0
2005-09-22,250.0
2005-09-23,250.0
2005-09-24,250.0
2005-09-25,250.0
2005-09-26,250.0
2005-09-27,250.0
2005-09-28,250.0
2005-09-29,250.0
2005-09-30,250.0
2005-10-01,300.0
2005-10-02,300.0
2005-10-03,300.0
2005-10-04,300.0
2005-10-05,300.0
2005-10-06,300.0
2005-10-07,300.0
2005-10-08,300.0
2005-10-09,300.0
2005-10-10,300.0
2005-10-11,300.0
2005-10-12,300.0
2005-10-13,300.0
2005-10-14,300.0
2005-10-15,300.0
2005-10-16,507.5508607
2005-10-17,507.5508607
2005-10-18,507.5508607
2005-10-19,300.0
2005-10-20,300.0
2005-10-21,300.0
2005-10-22,300.0
2005-10-23,300.0
2005-10-24,300.0
2005-10-25,300.0
2005-10-26,300.0
2005-10-27,300.0
2005-10-28,300.0
2005-10-29,300.0
2005-10-30,300.0
2005-10-31,300.0
2005-11-01,300.0
2005-11-02,300.0
2005-11-03,300.0
2005-11-04,300.0
2005-11-05,300.0
2005-11-06,300.0
2005-11-07,300.0
2005-11-08,300.0
2005-11-09,300.0
2005-11-10,300.0
2005-11-11,300.0
2005-11-12,300.0
2005-11-13,300.0
2005-11-14,300.0
2005-11-15,300.0
2005-11-16,300.0
2005-11-17,300.0
2005-11-18,300.0
2005-11-19,300.0
2005-11-20,300.0
2005-11-21,300.0
2005-11-22,300.0
2005-11-23,300.0
2005-11-24,300.0
2005-11-25,300.0
2005-11-26,300.0
2005-11-27,300.0
2005-11-28,300.0
2005-11-29,300.0
2005-11-30,300.0
2005-12-01,300.0
2005-12-02,300.0
2005-12-03,300.0
2005-12-04,300.0
2005-12-05,300.0
2005-12-06,300.0
2005-12-07,300.0
2005-12-08,300.0
2005-12-09,300.0
2005-12-10,300.0
2005-12-11,300.0
2005-12-12,300.0
2005-12-13,300.0
2005-12-14,300.0
2005-12-15,300.0
2005-12-16,300.0
2005-12-17,300.0
2005-12-18,300.0
2005-12-19,300.0
2005-12-20,300.0
2005-12-21,300.0
2005-12-22,300.0
2005-12-23,300.0
2005-12-24,300.0
2005-12-25,300.0
2005-12-26,300.0
2005-12-27,300.0
2005-12-28,300.0
2005-12-29,300.0
2005-12-30,300.0
2005-12-31,300.0
2006-01-01,300.0
2006-01-02,300.0
2006-01-03,300.0
2006-01-04,300.0
2006-01-05,300.0
2006-01-06,300.0
2006-01-07,300.0
2006-01-08,300.0
2006-01-09,300.0
2006-01-10,300.0
2006-01-11,300.0
2006-01-12,300.0
2006-01-13,300.0
2006-01-14,300.0
2006-01-15,300.0
2006-01-16,300.0
2006-01-17,300.0
2006-01-18,300.0
2006-01-19,300.0
2006-01-20,300.0
2006-01-21,300.0
2006-01-22,300.0
2006-01-23,300.0
2006-01-24,300.0
2006-01-25,300.0
2006-01-26,300.0
2006-01-27,300.0
2006-01-28,300.0
2006-01-29,300.0
2006-01-30,300.0
2006-01-31,300.0
2006-02-01,2133.0
2006-02-02,2626.0
2006-02-03,3779.0
2006-02-04,2579.0
2006-02-05,2568.0
2006-02-06,1721.0
2006-02-07,1791.0
2006-02-08,2022.0
2006-02-09,1969.0
2006-02-10,1939.0
2006-02-11,1786.0
2006-02-12,2223.0
2006-02-13,1912.0
2006-02-14,2064.0
2006-02-15,1630.0
2006-02-16,1532.0
2006-02-17,1800.0
2006-02-18,975.0
2006-02-19,1573.0
2006-02-20,1515.0
2006-02-21,878.0
2006-02-22,1395.0
2006-02-23,1253.0
2006-02-24,1072.0
2006-02-25,899.0
2006-02-26,1375.0
2006-02-27,10280.0
2006-02-28,22016.0
2006-03-01,7808.0
2006-03-02,5694.0
2006-03-03,6247.0
2006-03-04,4385.0
2006-03-05,4326.0
2006-03-06,5931.0
2006-03-07,4649.0
2006-03-08,4128.0
2006-03-09,3260.0
2006-03-10,3985.0
2006-03-11,3952.0
2006-03-12,2805.0
2006-03-13,3114.0
2006-03-14,4529.0
2006-03-15,3531.0
2006-03-16,2891.0
2006-03-17,6107.0
2006-03-18,3879.0
2006-03-19,3337.0
2006-03-20,3782.0
2006-03-21,3457.0
2006-03-22,2519.0
2006-03-23,3166.0
2006-03-24,3122.0
2006-03-25,9058.0
2006-03-26,5749.0
2006-03-27,5412.0
2006-03-28,7746.0
2006-03-29,7025.0
2006-03-30,5345.0
2006-03-31,6689.0
2006-04-01,7224.0
2006-04-02,5318.0
2006-04-03,20480.0
2006-04-04,34098.0
2006-04-05,19499.0
2006-04-06,8093.0
2006-04-07,9753.0
2006-04-08,10311.0
2006-04-09,7040.0
2006-04-10,7412.0
2006-04-11,6607.0
2006-04-12,7096.0
2006-04-13,7461.0
2006-04-14,8107.0
2006-04-15,8851.0
2006-04-16,10036.0
2006-04-17,11045.0
2006-04-18,7655.0
2006-04-19,7317.0
2006-04-20,8253.0
2006-04-21,8001.0
2006-04-22,8717.0
2006-04-23,7078.0
2006-04-24,6549.0
2006-04-25,5598.0
2006-04-26,9234.0
2006-04-27,12108.0
2006-04-28,13614.0
2006-04-29,15703.0
2006-04-30,15637.0
2006-05-01,14414.0
2006-05-02,14519.0
2006-05-03,14157.0
2006-05-04,13250.0
2006-05-05,12235.0
2006-05-06,12792.0
2006-05-07,12718.0
2006-05-08,14008.0
2006-05-09,14355.0
2006-05-10,14336.0
2006-05-11,15088.0
2006-05-12,14393.0
2006-05-13,15346.0
2006-05-14,15655.0
2006-05-15,16875.0
2006-05-16,17442.0
2006-05-17,18143.0
2006-05-18,19105.0
2006-05-19,18798.0
2006-05-20,19006.0
2006-05-21,16371.0
2006-05-22,14583.0
2006-05-23,7995.0
2006-05-24,9810.0
2006-05-25,12284.0
2006-05-26,11871.0
2006-05-27,10553.0
2006-05-28,6775.0
2006-05-29,6170.0
2006-05-30,7527.0
2006-05-31,9966.0
2006-06-01,11633.0
2006-06-02,12773.0
2006-06-03,13840.0
2006-06-04,15248.0
2006-06-05,14205.0
2006-06-06,15386.0
2006-06-07,15883.0
2006-06-08,13421.0
2006-06-09,12659.0
2006-06-10,12307.0
2006-06-11,11014.0
2006-06-12,11110.0
2006-06-13,9958.0
2006-06-14,7303.0
2006-06-15,7850.0
2006-06-16,8205.0
2006-06-17,10407.0
2006-06-18,9560.0
2006-06-19,9976.0
2006-06-20,10029.0
2006-06-21,10016.0
2006-06-22,10131.0
2006-06-23,10418.0
2006-06-24,10228.0
2006-06-25,10010.0
2006-06-26,9566.0
2006-06-27,8132.0
2006-06-28,8283.0
2006-06-29,7729.0
2006-06-30,7488.0
2006-07-01,250.0
2006-07-02,250.0
2006-07-03,250.0
2006-07-04,250.0
2006-07-05,250.0
2006-07-06,250.0
2006-07-07,250.0
2006-07-08,250.0
2006-07-09,250.0
2006-07-10,250.0
2006-07-11,250.0
2006-07-12,250.0
2006-07-13,250.0
2006-07-14,250.0
2006-07-15,250.0
2006-07-16,250.0
2006-07-17,250.0
2006-07-18,250.0
2006-07-19,250.0
2006-07-20,250.0
2006-07-21,250.0
2006-07-22,250.0
2006-07-23,250.0
2006-07-24,250.0
2006-07-25,250.0
2006-07-26,250.0
2006-07-27,250.0
2006-07-28,250.0
2006-07-29,250.0
2006-07-30,250.0
2006-07-31,250.0
2006-08-01,250.0
2006-08-02,250.0
2006-08-03,250.0
2006-08-04,250.0
2006-08-05,250.0
2006-08-06,250.0
2006-08-07,250.0
2006-08-08,250.0
2006-08-09,250.0
2006-08-10,250.0
2006-08-11,250.0
2006-08-12,250.0
2006-08-13,250.0
2006-08-14,250.0
2006-08-15,250.0
2006-08-16,250.0
2006-08-17,250.0
2006-08-18,250.0
2006-08-19,250.0
2006-08-20,250.0
2006-08-21,250.0
2006-08-22,250.0
2006-08-23,250.0
2006-08-24,250.0
2006-08-25,250.0
2006-08-26,250.0
2006-08-27,250.0
2006-08-28,250.0
2006-08-29,250.0
2006-08-30,250.0
2006-08-31,250.0
2006-09-01,250.0
2006-09-02,250.0
2006-09-03,250.0
2006-09-04,250.0
2006-09-05,250.0
2006-09-06,250.0
2006-09-07,250.0
2006-09-08,250.0
2006-09-09,250.0
2006-09-10,250.0
2006-09-11,250.0
2006-09-12,250.0
2006-09-13,250.0
2006-09-14,250.0
2006-09-15,250.0
2006-09-16,250.0
2006-09-17,250.0
2006-09-18,250.0
2006-09-19,250.0
2006-09-20,250.0
2006-09-21,250.0
2006-09-22,250.0
2006-09-23,250.0
2006-09-24,250.0
2006-09-25,250.0
2006-09-26,250.0
2006-09-27,250.0
2006-09-28,250.0
2006-09-29,250.0
2006-09-30,250.0
2006-10-01,100.0
2006-10-02,100.0
2006-10-03,100.0
2006-10-04,100.0
2006-10-05,100.0
2006-10-06,100.0
2006-10-07,100.0
2006-10-08,100.0
2006-10-09,100.0
2006-10-10,100.0
2006-10-11,100.0
2006-10-12,100.0
2006-10-13,100.0
2006-10-14,100.0
2006-10-15,100.0
2006-10-16,150.0
2006-10-17,150.0
2006-10-18,150.0
2006-10-19,150.0
2006-10-20,150.0
2006-10-21,150.0
2006-10-22,150.0
2006-10-23,150.0
2006-10-24,150.0
2006-10-25,150.0
2006-10-26,150.0
2006-10-27,150.0
2006-10-28,150.0
2006-10-29,150.0
2006-10-30,150.0
2006-10-31,150.0
2006-11-01,150.0
2006-11-02,150.0
2006-11-03,150.0
2006-11-04,150.0
2006-11-05,150.0
2006-11-06,150.0
2006-11-07,150.0
2006-11-08,150.0
2006-11-09,150.0
2006-11-10,150.0
2006-11-11,150.0
2006-11-12,150.0
2006-11-13,150.0
2006-11-14,150.0
2006-11-15,150.0
2006-11-16,150.0
2006-11-17,150.0
2006-11-18,150.0
2006-11-19,150.0
2006-11-20,150.0
2006-11-21,150.0
2006-11-22,150.0
2006-11-23,150.0
2006-11-24,150.0
2006-11-25,150.0
2006-11-26,150.0
2006-11-27,150.0
2006-11-28,150.0
2006-11-29,150.0
2006-11-30,150.0
2006-12-01,150.0
2006-12-02,150.0
2006-12-03,150.0
2006-12-04,150.0
2006-12-05,150.0
2006-12-06,150.0
2006-12-07,150.0
2006-12-08,150.0
2006-12-09,150.0
2006-12-10,150.0
2006-12-11,150.0
2006-12-12,150.0
2006-12-13,150.0
2006-12-14,150.0
2006-12-15,150.0
2006-12-16,150.0
2006-12-17,150.0
2006-12-18,150.0
2006-12-19,150.0
2006-12-20,150.0
2006-12-21,150.0
2006-12-22,150.0
2006-12-23,150.0
2006-12-24,150.0
2006-12-25,150.0
2006-12-26,150.0
2006-12-27,150.0
2006-12-28,150.0
2006-12-29,150.0
2006-12-30,150.0
2006-12-31,150.0
2007-01-01,150.0
2007-01-02,150.0
2007-01-03,150.0
2007-01-04,150.0
2007-01-05,150.0
2007-01-06,150.0
2007-01-07,150.0
2007-01-08,150.0
2007-01-09,150.0
2007-01-10,150.0
2007-01-11,150.0
2007-01-12,150.0
2007-01-13,150.0
2007-01-14,150.0
2007-01-15,150.0
2007-01-16,150.0
2007-01-17,150.0
2007-01-18,150.0
2007-01-19,150.0
2007-01-20,150.0
2007-01-21,150.0
2007-01-22,150.0
2007-01-23,150.0
2007-01-24,150.0
2007-01-25,150.0
2007-01-26,150.0
2007-01-27,150.0
2007-01-28,150.0
2007-01-29,150.0
2007-01-30,150.0
2007-01-31,150.0
2007-02-01,249.0
2007-02-02,360.0
2007-02-03,471.0
2007-02-04,431.0
2007-02-05,273.0
2007-02-06,276.0
2007-02-07,934.0
2007-02-08,589.0
2007-02-09,1422.0
2007-02-10,4555.0
2007-02-11,7431.0
2007-02-12,2801.0
2007-02-13,1357.0
2007-02-14,1238.0
2007-02-15,1196.0
2007-02-16,1315.0
2007-02-17,1292.0
2007-02-18,1484.0
2007-02-19,1123.0
2007-02-20,972.0
2007-02-21,448.0
2007-02-22,1714.0
2007-02-23,1063.0
2007-02-24,1347.0
2007-02-25,2898.0
2007-02-26,2908.0
2007-02-27,5410.0
2007-02-28,2419.0
2007-03-01,1642.0
2007-03-02,1217.0
2007-03-03,1967.0
2007-03-04,1514.0
2007-03-05,1420.0
2007-03-06,1707.0
2007-03-07,1935.0
2007-03-08,2016.0
2007-03-09,1919.0
2007-03-10,2255.0
2007-03-11,2075.0
2007-03-12,2408.0
2007-03-13,3131.0
2007-03-14,2773.0
2007-03-15,3287.0
2007-03-16,3571.0
2007-03-17,3538.0
2007-03-18,3601.0
2007-03-19,3279.0
2007-03-20,3526.0
2007-03-21,2957.0
2007-03-22,2157.0
2007-03-23,2418.0
2007-03-24,2290.0
2007-03-25,2444.0
2007-03-26,3292.0
2007-03-27,2709.0
2007-03-28,2833.0
2007-03-29,1580.0
2007-03-30,2280.0
2007-03-31,1954.0
2007-04-01,2313.0
2007-04-02,2717.0
2007-04-03,2764.0
2007-04-04,2902.0
2007-04-05,3388.0
2007-04-06,3627.0
2007-04-07,4172.0
2007-04-08,4312.0
2007-04-09,3735.0
2007-04-10,3174.0
2007-04-11,3110.0
2007-04-12,2585.0
2007-04-13,2284.0
2007-04-14,2432.0
2007-04-15,2294.0
2007-04-16,1469.0
2007-04-17,2263.0
2007-04-18,2251.0
2007-04-19,1499.0
2007-04-20,1491.0
2007-04-21,1264.0
2007-04-22,3493.0
2007-04-23,2260.0
2007-04-24,2796.0
2007-04-25,3167.0
2007-04-26,3537.0
2007-04-27,4334.0
2007-04-28,4646.0
2007-04-29,5616.0
2007-04-30,5828.0
2007-05-01,5272.0
2007-05-02,5594.0
2007-05-03,3858.0
2007-05-04,3625.0
2007-05-05,3088.0
2007-05-06,2440.0
2007-05-07,2552.0
2007-05-08,3033.0
2007-05-09,4277.0
2007-05-10,5251.0
2007-05-11,5467.0
2007-05-12,6034.0
2007-05-13,4754.0
2007-05-14,5185.0
2007-05-15,4905.0
2007-05-16,5098.0
2007-05-17,5123.0
2007-05-18,4176.0
2007-05-19,4452.0
2007-05-20,3969.0
2007-05-21,3792.0
2007-05-22,4947.0
2007-05-23,3169.0
2007-05-24,2964.0
2007-05-25,2606.0
2007-05-26,2953.0
2007-05-27,3490.0
2007-05-28,2503.0
2007-05-29,3573.0
2007-05-30,3094.0
2007-05-31,2933.0
2007-06-01,2455.0
2007-06-02,2961.0
2007-06-03,2011.0
2007-06-04,2102.0
2007-06-05,1678.0
2007-06-06,1806.0
2007-06-07,1076.0
2007-06-08,1152.0
2007-06-09,1198.0
2007-06-10,1231.0
2007-06-11,907.0
2007-06-12,1183.0
2007-06-13,967.0
2007-06-14,1280.0
2007-06-15,1047.0
2007-06-16,851.0
2007-06-17,1227.0
2007-06-18,480.0
2007-06-19,704.0
2007-06-20,951.0
2007-06-21,523.0
2007-06-22,702.0
2007-06-23,244.0
2007-06-24,573.0
2007-06-25,46.0
2007-06-26,841.0
2007-06-27,123.0
2007-06-28,75.0
2007-06-29,444.0
2007-06-30,576.0
2007-07-01,50.0
2007-07-02,50.0
2007-07-03,50.0
2007-07-04,50.0
2007-07-05,50.0
2007-07-06,50.0
2007-07-07,50.0
2007-07-08,50.0
2007-07-09,50.0
2007-07-10,50.0
2007-07-11,50.0
2007-07-12,50.0
2007-07-13,50.0
2007-07-14,50.0
2007-07-15,50.0
2007-07-16,50.0
2007-07-17,50.0
2007-07-18,50.0
2007-07-19,50.0
2007-07-20,50.0
2007-07-21,50.0
2007-07-22,50.0
2007-07-23,50.0
2007-07-24,50.0
2007-07-25,50.0
2007-07-26,50.0
2007-07-27,50.0
2007-07-28,50.0
2007-07-29,50.0
2007-07-30,50.0
2007-07-31,50.0
2007-08-01,50.0
2007-08-02,50.0
2007-08-03,50.0
2007-08-04,50.0
2007-08-05,50.0
2007-08-06,50.0
2007-08-07,50.0
2007-08-08,50.0
2007-08-09,50.0
2007-08-10,50.0
2007-08-11,50.0
2007-08-12,50.0
2007-08-13,50.0
2007-08-14,50.0
2007-08-15,50.0
2007-08-16,50.0
2007-08-17,50.0
2007-08-18,50.0
2007-08-19,50.0
2007-08-20,50.0
2007-08-21,50.0
